id,img_1,img_2,score,similarity_type,lien_interne
30042178,"wit75_pdf75_0106_1126,1340,274,240.jpg","wit75_pdf75_0892_485,1563,258,237.jpg",54.9147,1,True
30042181,"wit75_pdf75_0106_491,454,251,212.jpg","wit75_pdf75_0892_485,1563,258,237.jpg",37.91248,1,True
30042182,"wit75_pdf75_0106_70,2061,264,240.jpg","wit75_pdf75_0892_485,1563,258,237.jpg",25.27976,1,True
30042183,"wit75_pdf75_0106_761,449,318,245.jpg","wit75_pdf75_0892_485,1563,258,237.jpg",53.69158,1,True
30612620,"wit75_pdf75_0106_864,246,257,220.jpg","wit75_pdf75_0892_503,1016,198,167.jpg",33.59869,1,True
30042194,"wit75_pdf75_0106_624,1857,224,201.jpg","wit75_pdf75_0892_503,1016,198,167.jpg",43.96454,1,True
30612613,"wit75_pdf75_0106_864,246,257,220.jpg","wit75_pdf75_0892_514,1198,192,207.jpg",61.93214,1,True
30039612,"wit75_pdf75_0106_781,2045,278,253.jpg","wit75_pdf75_0892_514,1198,192,207.jpg",71.15969,1,True
30039559,"wit75_pdf75_0106_698,1402,226,193.jpg","wit75_pdf75_0892_514,1198,192,207.jpg",38.22007,1,True
30039654,"wit75_pdf75_0106_944,1402,190,188.jpg","wit75_pdf75_0892_514,1198,192,207.jpg",37.88512,1,True
30042237,"wit75_pdf75_0106_584,255,271,200.jpg","wit75_pdf75_0892_521,221,181,227.jpg",50.86123,1,True
30039344,"wit75_pdf75_0106_264,262,263,180.jpg","wit75_pdf75_0892_523,430,186,178.jpg",69.69389,1,True
30039668,"wit75_pdf75_0106_982,1029,148,350.jpg","wit75_pdf75_0892_523,430,186,178.jpg",48.93255,1,True
30042246,"wit75_pdf75_0106_869,787,252,236.jpg","wit75_pdf75_0892_523,430,186,178.jpg",29.43464,1,True
30039538,"wit75_pdf75_0106_584,255,271,200.jpg","wit75_pdf75_0892_523,430,186,178.jpg",35.33813,1,True
30612612,"wit75_pdf75_0106_864,246,257,220.jpg","wit75_pdf75_0892_596,1971,267,188.jpg",51.40194,1,True
30039629,"wit75_pdf75_0106_869,787,252,236.jpg","wit75_pdf75_0892_596,1971,267,188.jpg",54.80874,1,True
